baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tmem69	668.961419353955	-0.195264979496417	0.0984091927137809	-1.98421482903876	0.0472318961157361	0.151954247823167
Tmem70	1591.96188349775	0.418339908585866	0.0675901583350359	6.1893612752349	6.0408489003341e-10	2.00979706194206e-08
Tmem71	3.44183435818232	0.0438836972505912	0.706484267093359	0.06211560440141	0.950470770479095	0.977341859810675
Tmem74	13.8244536167701	-0.117730584757918	0.414695796883473	-0.283896257552376	0.776489884595328	0.895742080762811
Tmem74b	83.0359331906748	0.5506549016518	0.161629572048046	3.40689450992368	0.000657065168993529	0.00516616585566199
Tmem79	301.511879638576	-0.142186818052379	0.17175264595169	-0.82785809362362	0.407750870050745	0.634762680952445
Tmem8	224.487564491551	0.168380813974447	0.210382232484064	0.800356627013175	0.423504202976995	0.648203134955902
Tmem80	1054.61602740966	0.0329693819720369	0.0697552283104249	0.472643883055138	0.63646726892137	0.811363981839049
Tmem81	209.66181107622	-0.296216352718639	0.0971649744284321	-3.04859188674846	0.00229916588398849	0.0143512127273937
Tmem82	27.8602691107072	0.0771030139494392	0.221936074557901	0.347410911466417	0.72828263708396	0.869609520357874
Tmem86a	474.34922754041	-0.107352695016112	0.105371051495776	-1.01880633715054	0.308294916584328	0.539450059695971
Tmem86b	325.768338231932	-0.00089870064664003	0.101946714478662	-0.00881539587848251	0.992966422829271	0.996591914613228
Tmem87a	2488.35877646134	-0.0806842253654334	0.0773223498988548	-1.04347870274217	0.296726639492676	0.527220484327718
Tmem87b	2241.01056196234	-0.0958904942707642	0.0578177888927414	-1.65849466240662	0.0972176639863228	0.255361759854611
Tmem88	259.419727182779	-0.060243501170306	0.125823959953971	-0.478791966111578	0.63208663260288	0.808984781109767
Tmem88b	68.0331295208725	-0.103372258895515	0.159166273245048	-0.64946082350226	0.516040560843099	0.723235981634597
Tmem89	1.66068213519756	1.67385927856825	1.02650294783195	1.63064244686638	0.10296578713094	0.265858555139027
Tmem8c	1.74839587458029	-1.9545093047974	1.06191078787069	-1.84055885590589	0.0656862318312464	0.192918265765485
Tmem9	4190.39918630486	0.0650944093920449	0.0509871340857532	1.27668304091313	0.201714171166022	0.414803965277963
Tmem91	191.684850192895	-1.14454807213057	0.259349700784749	-4.41314591328756	1.01879282345887e-05	0.000141659772553707
Tmem92	2.63607784009372	2.2839889757275	0.93335554764047	2.44707280253644	0.0144021744494049	0.062873718385151
Tmem94	4768.01432218446	-0.0499268643581044	0.0810232079273369	-0.616204488013851	0.537759566733688	0.739749326040933
Tmem95	7.87328912679595	0.569253637199463	0.462785010302306	1.23006066429768	0.218674388688627	0.436371870991936
Tmem98	2157.44562944366	-0.193466476543622	0.0787676110952409	-2.45616788237609	0.0140427537258594	0.0617242071824829
Tmem9b	815.493381947902	0.0483815838830035	0.0855504515138064	0.565532770744004	0.571711440917374	0.764242339518652
Tmf1	2505.33846467529	0.0621704871532505	0.0659525945940262	0.942654152364184	0.345857831391591	0.578783954979427
Tmie	17.8789019774046	0.0312797472631554	0.33022095069096	0.0947236909036363	0.924534299964392	0.96596869921698
Tmigd1	1.82012176979411	-1.98145979660816	1.01843107914241	-1.94560028379798	0.0517027729043941	0.162461955571644
Tmigd3	0.202141105894698	-0.28367819057601	3.11653965008542	-0.0910234498599224	0.927473958106001	NA
Tmod1	35.8834438411708	0.0733431571933398	0.350707819858075	0.209128947347169	0.834347577577081	0.925764475075562
Tmod2	1431.03680899091	0.0627849559889326	0.068336911273995	0.918756127814995	0.35822314465331	0.589640906226902
Tmod3	12354.4468707936	-0.325728259570675	0.0913161369933228	-3.56703941160468	0.000361037197515514	0.00311446330795822
Tmod4	177.436029517802	-0.161221245729608	0.109923155439865	-1.46667228651207	0.14246522530925	0.329974564824092
Tmpo	22009.0042041751	-0.13412953895994	0.06129598701611	-2.18822708450208	0.0286530651507076	0.105098001864053
Tmprss11a	372.388194322599	-0.635948367035802	0.21811754964916	-2.91562218656279	0.00354980078381336	0.0205845243017559
Tmprss11b	435.168815879136	-0.670481962466294	0.194654321649953	-3.44447509196339	0.000572169351112653	0.00458955595106861
Tmprss11c	1.64308809563553	-0.649239532622665	0.987622538122254	-0.657376181245368	0.51093906309757	0.71954314954844
Tmprss11d	204.996261349917	1.07453427466409	0.208751143573757	5.14744138052798	2.64063484729252e-07	5.43096899384163e-06
Tmprss11e	5.05063013821514	-0.99205559756074	0.617430716890883	-1.60674804544275	0.108109649442926	0.275065740323457
Tmprss11f	5.24773950457356	-0.75998063942626	0.711495625975971	-1.06814520241608	0.285455018495821	0.515774748373058
Tmprss11g	46.0694235368564	-0.458115865700543	0.212985659686546	-2.15092352402861	0.0314822364411017	0.112444916951425
Tmprss12	0.739499099707163	1.31563268681431	1.63288282181039	0.805711634197765	0.420409139668158	NA
Tmprss13	538.516211195049	-0.477579167496909	0.148502375793876	-3.21596987889135	0.00130004476476696	0.00900331388933089
Tmprss15	1.21488934154046	1.2176819080825	1.12680656442158	1.08064857494647	0.279853466363893	0.509907641581324
Tmprss2	20.0871659749262	1.08996416339189	0.409827454867343	2.65956843653801	0.00782408328743777	0.0388729393502383
Tmprss3	0.555447277292768	-0.129685686446082	1.69381895872718	-0.0765640777474438	0.938970336840709	NA
Tmprss4	2.83652305212503	-1.42192967137069	0.880889639545044	-1.6141972927563	0.106484639038307	0.272336988801854
Tmprss5	7.70859359180588	0.524108721360869	0.572949170666567	0.914756052009156	0.360319711116674	0.591859347652145
Tmprss6	14.6041384625818	0.172097770727995	0.322820072727335	0.533107403371893	0.593959234513085	0.781411481196817
Tmprss7	27.6067482255748	-1.42417896945567	0.26264520200567	-5.42244426541978	5.87895477996669e-08	1.37986501847034e-06
Tmprss9	9.313607867023	-0.23179314964404	0.385255670442441	-0.601660578747201	0.547400095762576	0.746758634169714
Tmsb15b1	51.0339777073852	-3.35114560150343	0.260002777987831	-12.8888838320807	5.19908228486277e-38	1.28130486516946e-35
Tmsb4x	23609.4382573655	-0.0774927589387452	0.085924720537975	-0.901868035805793	0.367126972922297	0.597901564397151
Tmtc1	1074.7908886556	-0.0388312060685269	0.160969433108336	-0.241233415057085	0.80937421401855	0.913045143649369
Tmtc2	2379.61814107528	0.222770392946498	0.0870548481620237	2.55896595824146	0.0104984021243403	0.0493102915992171
Tmtc4	1955.4089558474	-0.0156284154827618	0.0536562002345405	-0.291269516187269	0.770845199743925	0.8927423043678
Tmub1	445.480698613064	-0.01114323976416	0.104069682052505	-0.107074793968699	0.914729643685128	0.961902856384553
Tmub2	1764.90748503165	-0.035664803297661	0.0661557135998023	-0.539103901341146	0.589815163788699	0.778219717104449
Tmx1	3433.31764083327	0.0233004355914848	0.0883096197218539	0.263849348065063	0.791896007228869	0.90418586092994
Tmx3	3414.45825892794	-0.0308002667994285	0.0914736914107597	-0.336711750935259	0.736334204173399	0.874691358302548
Tnc	16565.3932741465	0.395182714579192	0.207047293714323	1.90865916424125	0.0563060742702284	0.17301871699877
Tnf	60.9618013624034	-0.721911419412112	0.265158821129749	-2.72256233579671	0.00647778113896051	0.0332591248564302
Tnfaip1	6391.45728978861	0.0104953528286682	0.0321940818947477	0.326002551120443	0.74442242496883	0.878531550735177
Tnfaip2	428.341062239307	0.0640096750361351	0.105894008847938	0.604469277653394	0.545531688871621	0.745045110109816
Tnfaip3	1031.47111397958	-0.120168037065123	0.0698166126503254	-1.72119546485277	0.0852153605138948	0.233480613989958
Tnfaip6	575.412174803378	-0.154188365952717	0.159027947006209	-0.969567732309948	0.332262003422369	0.564794039352996
Tnfaip8	1538.29794656295	0.110179687903585	0.0836719866207943	1.31680497085512	0.187904006209107	0.395043368841443
Tnfaip8l1	505.539373755505	-0.243653059563763	0.0758428732470646	-3.2126032299705	0.00131537868173849	0.00908310283901928
Tnfaip8l2	28.4518238333331	-0.0786066739678554	0.280237363011499	-0.280500334156477	0.7790936691303	0.897006943458449
Tnfaip8l3	225.31454365853	0.120470824048598	0.143848853076067	0.837481992191438	0.402321694973982	0.630223157036505
Tnfrsf11a	204.431550381321	-0.144611453782596	0.139635426469557	-1.0356358514372	0.300372059703725	0.530916065463713
Tnfrsf11b	188.377397721387	-0.104570046395189	0.20279341721092	-0.515648130167993	0.60610018821013	0.790459049317158
Tnfrsf12a	598.970541619836	-0.134502095749166	0.187185433950796	-0.718550011666619	0.472418222897574	0.689488371625528
Tnfrsf13b	40.6932190073887	0.666411973209458	0.186059342759693	3.58171733450746	0.000341343005334823	0.00296605283784557
Tnfrsf13c	43.3992031485592	-0.393228075582076	0.217956166585887	-1.80416127582755	0.0712060280207859	0.204710169857022
Tnfrsf14	63.3912575918726	-0.409060450647525	0.198815386833555	-2.05748889541424	0.0396392219997014	0.133425858887812
Tnfrsf17	0.910156091897237	0.15886207870085	1.24877472670306	0.127214360848148	0.898770739415877	NA
Tnfrsf18	315.316799460179	0.107628458673904	0.0905460881451014	1.18865939853115	0.234573723745638	0.457437862452122
Tnfrsf19	9608.64230761734	0.0820799428369883	0.132037527384978	0.621641017236487	0.534177943741502	0.737537119933156
Tnfrsf1a	4780.99471590884	-0.149505370125282	0.053724287374449	-2.78282649117811	0.00538876160414953	0.0288798565190457
Tnfrsf1b	92.0799089999993	-0.500521981842994	0.168952317030796	-2.96250439555536	0.0030514745253829	0.0181816493813352
Tnfrsf21	1487.06551379667	0.607445261557639	0.101613708727134	5.97798534436755	2.25914052865143e-09	6.82709402041089e-08
Tnfrsf25	424.225206088575	-0.599286084682564	0.0866708589616975	-6.91450496582025	4.6949996469756e-12	2.11704495122616e-10
Tnfrsf4	78.5620174067302	0.103976127572127	0.142874448760688	0.727744733043799	0.466769861630694	0.684728987820694
Tnfrsf8	11.6530659866614	-2.46563007015519	0.501151176898984	-4.91993271453931	8.65739687598253e-07	1.54300287961714e-05
Tnfrsf9	16.4839679579602	0.27275218760568	0.382728718183587	0.712651480401442	0.476061447276685	0.692487890192745
Tnfsf10	36.9900586105919	0.00614740883190306	0.212513233031984	0.0289271813533506	0.976922667104267	0.989394527245928
Tnfsf11	299.239536499709	-0.775025996776948	0.15226705266208	-5.08991264510077	3.58228502154661e-07	7.0725389638104e-06
Tnfsf12	269.081213037201	-0.740500469935642	0.17682264643888	-4.1878146541122	2.81653381119597e-05	0.000347364402909708
Tnfsf13	75.7013709344709	-0.316106902157895	0.213978241017153	-1.47728526347011	0.139599186531603	0.325625126025251
Tnfsf14	3.79005080183739	-0.293036949210657	0.759089422093064	-0.386037455775178	0.699468929112684	0.852398978734184
Tnfsf15	10.939221071936	-0.0379239132097976	0.499171605918871	-0.0759736987443178	0.93944002306793	0.97282687027069
Tnfsf18	1.24732263129811	1.3376875831521	1.19760945876443	1.11696477792702	0.264009385407357	0.492656678200099
Tnfsf4	0.327239092836649	-0.805139757763388	2.87477196937863	-0.280070825213109	0.779423167432454	NA
Tnfsf8	75.2763553012915	-0.931345548782261	0.900175540707975	-1.0346265885538	0.300843331907333	0.531255268914769
Tnfsf9	162.334683235279	-0.344496230503589	0.106253046954462	-3.24222448558329	0.00118600561398636	0.00835935120627269
Tnfsfm13	190.488145165465	0.0609734272443715	0.14859925149682	0.410321227261877	0.681570322527057	0.839931562221032
Tnik	505.350898925221	-0.0862255015772069	0.0974070758285881	-0.885207782327252	0.376044575755798	0.605995621854947
Tnip1	1618.48675759611	0.0194757882136869	0.068723458240725	0.28339359968567	0.776875134092155	0.895970079612172
Tnip2	572.80159474036	0.0486878875901897	0.07291730708673	0.667713736771421	0.504316339734273	0.714156703007896
Tnip3	19.8097683455027	0.111557419861661	0.333473189415242	0.3345319006223	0.737978222883422	0.87571069421139
Tnk1	528.95633077734	-0.287012482362583	0.177059041965332	-1.62099873113952	0.105017910823547	0.269308578635053
Tnk2	6019.97965459081	-0.018490487268977	0.0686761568985891	-0.269241729648341	0.787743669851162	0.902069476660488
Tnks1bp1	6850.56905819236	0.14051788801195	0.0585320994533034	2.40069789610151	0.0163638399042375	0.0687550639597799
Tnks2	16168.2698737622	-0.0735821327368817	0.0520012097833247	-1.41500809391703	0.157066122919623	0.351346347576384
Tnmd	680.229441001639	-0.810225389004805	0.314247627216343	-2.5783023285869	0.00992870876655718	0.047181171246399
Tnn	1832.31212557516	-0.10364657568712	0.112312462153338	-0.922841274244472	0.356089928032979	0.587686113763238
Tnnc1	49.5272637625463	-0.207035752160613	0.181166495060802	-1.1427927227445	0.253124660970909	0.480946949876136
Tnnc2	2.8348927643517	-0.938169075691392	1.24595402937591	-0.752972464129605	0.451466461007758	0.671934776514462
Tnni1	13.2150842358577	-0.100089198312598	0.359166136527279	-0.278671033077743	0.780497294460691	0.898105063658302
Tnni2	18.2541606267705	-0.271153773917117	0.285309512108715	-0.950384625850805	0.341916852961443	0.574442818080732
Tnni3	54.9482170269457	-0.289192882252934	0.189565997437904	-1.52555250499323	0.12712134809007	0.305945801514204
Tnnt1	72.0170040798794	0.223691537768131	0.165296342529206	1.35327578544945	0.175967541986073	0.378572959726986
Tnnt2	57.3474744408148	-0.0861760648617709	0.164848264380802	-0.522759916129312	0.601141337007383	0.786855650818195
Tnnt3	24.4454771482731	0.152626163128107	0.275854258171557	0.553285507136114	0.580067923493545	0.770441451255969
Tnp2	2.20641229156267	0.727614707840069	0.84046428075975	0.865729483687672	0.386638527488369	0.616780372754829
Tnpo2	9792.15683136872	-0.0220962072236857	0.0261140303801241	-0.846143123142861	0.397472906597432	0.626485855065847
Tnpo3	7449.73358205964	-0.000213815382950375	0.0489857723122883	-0.00436484662500131	0.996517367326096	0.998008177122857
Tnr	34.8773335397302	-0.2057830666108	0.321292066909072	-0.64048598706621	0.521856696416513	0.727748255470988
Tnrc6a	9406.34555907711	0.0443655696060241	0.0335913998777922	1.32074190916214	0.186587435019399	0.392969028461366
Tnrc6b	5703.74890742641	-0.154491376677935	0.0697759869764813	-2.21410521545196	0.0268215419515902	0.099994976939967
Tnrc6c	8842.75198518464	0.00800989016371997	0.0627718972884365	0.127603123526991	0.898463059125773	0.955473256390471
Tns1	6345.89089612004	0.580327348238453	0.0574596532092409	10.099736351091	5.53909042879696e-24	7.06926415975212e-22
Tns2	7413.8032838629	0.0952424798901608	0.0911980697656578	1.04434754085142	0.296324624991841	0.526889437695407
Tns3	11660.6034924676	-0.0361742022974405	0.082622169122321	-0.43782682882466	0.661511821005042	0.827107166700668
Tns4	127.723213537031	-1.09668126216284	0.160546231787012	-6.83093741880996	8.43615320298656e-12	3.71034996564584e-10
Tob1	754.676446478946	-0.311022946034161	0.112699982617553	-2.75974262648838	0.00578469145621027	0.0304441751380963
Tob2	2013.97457603998	-0.16918150165975	0.0608336920971057	-2.78104937950658	0.00541834948554011	0.0289857363571521
Toe1	1432.75897267615	0.0490302058986091	0.0462088539406439	1.06105652309813	0.288664214620689	0.519079919963281
Tollip	3426.8777211669	-0.0785968877640019	0.0404599823543431	-1.94258334261397	0.0520665211358485	0.163309145367035
Tom1	1152.21420634956	0.194276134497774	0.0829315354705961	2.34260867588369	0.0191494561587654	0.0776297011722611
Tom1l1	2114.63094856821	-0.125201717760195	0.0764618828963276	-1.63743963681816	0.101538641933333	0.263315193721892
Tom1l2	2510.89516875975	0.0241898447684233	0.0726328692593056	0.333042670833551	0.739102073293157	0.876304332751525
Tomm20l	1.1837912251487	-1.84134661358544	1.33175532181274	-1.38264633407214	0.166773334571413	0.36607156700918
Tomm22	2826.5000383624	0.00389229116478384	0.0521346130794963	0.074658483776388	0.940486440588106	0.973149589629025
Tomm34	1809.53125843202	-0.181201561326347	0.04271314113065	-4.24229069859535	2.21249848386753e-05	0.000283382198283177
Tomm40	3618.70535920086	0.201284625733048	0.0874786904088833	2.30095609333228	0.0213941129806994	0.0846174463049578
Tomm40l	1557.91952725957	0.104496569672785	0.0582011642905869	1.79543778799776	0.0725839763962539	0.207503071721611
Tomm6	2395.7599906021	0.117597677459315	0.0832516255471097	1.41255713250632	0.157785980867363	0.352625517591946
Tomm7	2422.93602913484	-0.0137797937546382	0.0441827812228223	-0.311881537858472	0.755130553838369	0.885057129276857
Tomm70a	6672.09427378205	0.0682418891454851	0.0618236184776646	1.1038158365017	0.269673033725937	0.49889728978137
Tomt	65.196808185629	0.326782669467383	0.173197783457603	1.88676011288202	0.0591925982625758	0.179235126210437
Tonsl	5069.61350969973	0.117683861252537	0.0480934693203315	2.44698215611546	0.0144057970905629	0.062873718385151
Top1	12194.0052175377	0.111780951421353	0.0827333349127686	1.35109930645502	0.176663623618216	0.379368161077828
Top1mt	442.561502711126	0.163564116079759	0.0740502491254742	2.20882600681881	0.0271867453944675	0.101068228522372
Top2a	26779.7526109579	-0.300811515482603	0.12044485341684	-2.49750410207686	0.0125071018081953	0.0564141726873915
Top2b	13785.4548968183	0.0520003469969785	0.0487307589679712	1.06709495395211	0.285928960227705	0.516370000946913
Top3b	3537.07597096805	0.0157159440481766	0.042131130619085	0.373024502719075	0.709130207485663	0.857773308437004
Topaz1	0.381617278501689	-0.242798459554156	1.99008615919931	-0.122003993863182	0.902895855256937	NA
Topbp1	11727.5561786719	0.0699084702844703	0.061477088258413	1.1371467365308	0.255476948899111	0.483126424069893
Topors	2964.93923579612	0.0644903178694135	0.0631044894859468	1.02196085246479	0.306799429169483	0.538710685365501
Toporsl	0.0920251394783952	-0.283680526038089	3.11653965008542	-0.0910241992365839	0.927473362661776	NA
Tor1a	1506.85593163687	0.0916948650658103	0.0422429623748088	2.17065423234834	0.0299573192741652	0.108544973816202
Tor1aip1	2843.19359902754	0.0572226387746756	0.0456660198077554	1.25306823356997	0.210180875567639	0.425389863596146
Tor1b	3777.7354599896	0.138342954139805	0.0513299539170244	2.69517004366376	0.00703527177599438	0.0355343373731674
Tor2a	1933.36559742298	-0.032953104325005	0.0526184490709129	-0.626265215088242	0.531140998133462	0.735030441215965
Tor4a	386.733435973585	-0.0660713625808163	0.101374433159766	-0.651755679626712	0.514558797060839	0.722363331878574
Tox	649.319146074299	0.0948789089576501	0.0663803312541538	1.42932261959318	0.152911527590774	0.34611518216667
Tox2	180.185038292537	-0.276073713680842	0.24253281309068	-1.13829427928839	0.254997621969822	0.482709046276868
Tox3	434.60238182228	0.136357452095851	0.123161618701349	1.10714241606795	0.268232359351918	0.497386780842949
Tpbg	3262.27277366492	-0.443017417996291	0.061718101867062	-7.17807911446354	7.06976488763661e-13	3.63507983107474e-11
Tpbgl	16.2758311500974	-0.708320344431801	0.314615152739243	-2.25138661715657	0.0243610610126121	0.0932555370531433
Tpbpa	0.0563661256907522	-0.283680526038089	3.11653965008542	-0.091024199236584	0.927473362661776	NA
Tpbpb	0.156259494427934	0.197213149989398	3.11653965008542	0.0632795254133837	0.949543919435932	NA
Tpcn1	4634.08978966423	-0.147201302764927	0.0600724270795385	-2.45039712762106	0.0142698732107182	0.0625110535317211
Tpcn2	1019.79353699583	0.21097321381492	0.060510144574488	3.48657593364715	0.000489246470414139	0.0040547051956704
Tpd52	1187.19878337581	-0.138665481642715	0.0831843355436331	-1.66696627119152	0.0955211118244959	0.252567290495624
Tpd52l1	308.886168250746	-0.705416502525708	0.141578650234181	-4.98250619962051	6.27659790518972e-07	1.16064282609032e-05
Tpd52l2	4159.22929666894	-0.0557175148685788	0.0415742962450947	-1.34019141394733	0.180183122299953	0.384465972556432
Tpgs1	835.199300873325	0.0142392617872968	0.103983318734173	0.136937943130076	0.891079847045731	0.952163813536046
Tpgs2	2396.93446173306	0.0649111960187582	0.0652697211911315	0.994507021543368	0.319976088717256	0.552517300329121
Tph1	13.8080536916191	-0.705003591281735	0.387876492729495	-1.8175981388318	0.0691255763134308	0.200198351647872
Tph2	2.21402832317508	0.948506968840631	1.00409117126775	0.944642275504779	0.344841536350524	0.577726783942146
Tpi1	20546.2923138489	0.0884325213966854	0.0546311285662626	1.61872038373553	0.105507439058741	0.270418385136389
Tpm1	24290.3216211082	0.127719874060677	0.0876287878388738	1.45751045073817	0.144975528683151	0.333700516424632
Tpm2	3056.36865595288	0.276792575127408	0.0613034989888169	4.51511870762712	6.32813084167001e-06	9.27736433341858e-05
Tpm3	10739.0305458943	-1.67011282574343	0.0421800729011225	-39.5948302331878	0	0
Tpm4	23659.0611018814	0.153742689717483	0.0876897967164899	1.7532563134403	0.0795580206782371	0.22202310573501
Tpmt	270.000596873523	-0.0895813172007547	0.102526786842114	-0.873735732484283	0.382262186745374	0.611670849360615
Tpo	1.07006122558371	0.558113480950173	1.26791778226849	0.440181129056828	0.659805926249937	0.826216899677319
Tpp1	2769.90891189612	-0.297734091248308	0.0602109606925892	-4.94484870899848	7.62030218013476e-07	1.37879239699805e-05
Tpp2	4298.06870112663	0.114409933697706	0.0752119013167737	1.52116794941588	0.128217696230324	0.307289450854059
Tppp	122.285871020321	0.415932381574142	0.149006695505189	2.79136706014433	0.00524859133299311	0.028268034858253
Tppp3	281.370497932912	0.12227273133962	0.130299126628097	0.93840023723731	0.348038764078787	0.580351360743327
Tpr	11932.4191161654	0.0934422718556358	0.0535127327676175	1.74616894004302	0.0807816002401779	0.224386357138185
Tpra1	1636.38591589816	0.0335336798476041	0.0689657000242478	0.486237069091069	0.626799091892365	0.805272894077788
Tprg	12.958840036688	0.366614882830349	0.423151981078894	0.866390562311928	0.386276017712698	0.616506185482951
Tprgl	3049.4077171082	-0.00245508586410913	0.0520128117834143	-0.0472015601527622	0.962352584087744	0.981568287780965
Tprkb	1507.40667852867	-0.279594560325754	0.0612450587076167	-4.56517744003702	4.9907202621499e-06	7.49341968772802e-05
Tprn	384.714410511902	-0.0236030591763444	0.0878215126708874	-0.268761701529752	0.788113067003752	0.902069476660488
Tpsab1	10.2410686057625	-0.268465107886828	0.858772055341184	-0.312615095259671	0.75457310820909	0.884885389182109
Tpsb2	6.23512427478575	-0.27279729999472	1.26736382409233	-0.215247819772743	0.829574109800882	0.923371151338872
Tpsg1	3.18963776011863	0.199166509344768	0.741324570439194	0.268663035445828	0.788188999651837	0.902069476660488
Tpst1	2470.67510612896	-0.0820009056005357	0.0536584551252654	-1.52820101527532	0.126462636810579	0.305038294055083
Tpst2	1212.00829190179	-0.0477832371066934	0.0777594064756549	-0.614501052315175	0.538884277906223	0.740317582707073
Tpte	2.51505643401912	0.083596112411257	0.877186754647541	0.0953002447521524	0.924076348256218	0.96583411245791
Tpx2	8938.21074311199	-0.424186827429091	0.114299990595813	-3.71117114899073	0.00020630255430344	0.00195161397168324
Tra2a	9075.94820623039	0.160432817043328	0.063045065965205	2.54473232103322	0.0109361536338991	0.0509522099227361
Trabd	2592.72670166477	-0.0462567279935846	0.0421463458306033	-1.0975264185299	0.272411338585516	0.501978557914318
Trabd2b	1283.36098234396	-1.18920998745992	0.182213329931106	-6.52647085649308	6.73374114420482e-11	2.62374316319632e-09
Trac	7.44276136682441	-1.63927151120143	0.597236840924162	-2.74475953068271	0.00605552517400592	0.0316365777913891
Tradd	390.335828076549	0.0899363550913306	0.0829178429930069	1.0846441712059	0.278079283432181	0.508409842016416
Traf1	128.167841381551	0.0401916138630186	0.145979738498826	0.275323235103218	0.783067914984507	0.899411231561956
Traf2	1663.81378856483	-0.0343276411657129	0.045993822023471	-0.746353306933162	0.455454017665746	0.674685400382394
Traf3	4795.81958323354	0.0740756221626114	0.0691538673379799	1.07117107132385	0.284092516476066	0.514171811206722
Traf3ip1	1133.43802632419	0.117698852086345	0.0589788506523341	1.99561115187122	0.0459762647153673	0.149012365109265
Traf3ip2	617.901356592202	-0.118477947209952	0.105151216813556	-1.12673871782222	0.259852967373727	0.487894169925136
Traf3ip3	51.423710482589	-0.641525657619447	0.192515452433427	-3.33233332447063	0.000861210397946574	0.00645862614283752
Traf4	4406.19844638291	-0.0945543928235151	0.0696283001073009	-1.3579879542916	0.174467506422017	0.376290880382724
Traf6	1991.75529007554	-0.151288648109722	0.0469010463290222	-3.22569878395453	0.00125665535672859	0.00875371913697778
Traf7	7297.28500566001	-0.00169657654556629	0.0324340140819608	-0.0523085591958813	0.958282833403496	0.98077707636182
Trafd1	2797.63753111088	-0.00965775057866315	0.0923308502843209	-0.10459938957481	0.916693699098426	0.962890771730352
Traip	1722.35267265637	0.0479462585336445	0.0764252252766404	0.627361690594838	0.530422173593567	0.734604645804326
Tram1	4703.09096366043	0.182261488679893	0.0996881305497003	1.82831684850409	0.067502012628545	0.19647195449245
Tram1l1	651.983399697997	0.255392263780694	0.0755190887581414	3.381823959749	0.000720062729441232	0.0055786323331344
Tram2	2454.71182553039	-0.168517848070637	0.0436473559370083	-3.86089476562661	0.000112972555644187	0.00116510080113854
Trank1	79.5425538578262	0.604425488424816	0.27372612360958	2.20813958293187	0.0272345444530197	0.101219599170947
Trap1	4454.3155867189	0.0540731771915141	0.0358759871711073	1.50722478892684	0.131753048328157	0.313513912569114
Trap1a	0.878431695346285	-1.26693942434609	1.4277952702856	-0.887339698283681	0.374896038569441	NA
Trappc1	1642.19467722287	0.00729618854432335	0.0618896105724941	0.117890361190381	0.906154530644086	0.958172278519497
Trappc10	3205.82967437111	0.098518264228294	0.0371357685147133	2.65292110998755	0.00797985190400734	0.0395369161580176
Trappc11	3218.44764513205	0.0757083733729092	0.0328020499548159	2.30803786584058	0.0209970305074333	0.0835090578946166
Trappc12	1392.62142939304	-0.14110241989826	0.048049630933913	-2.93659737142062	0.00331834626501006	0.0195275592886183
Trappc13	2569.71768626104	-0.0268180175033414	0.0698761298732961	-0.383793686799334	0.701131367613002	0.853442201197331
Trappc2	439.266187964212	0.0152980156264386	0.0809587202178755	0.188960689908001	0.850123626599877	0.934167818202297
Trappc2l	675.558609445643	-0.107775139786331	0.0904512468798525	-1.19152740845562	0.23344660339408	0.455983294467748
Trappc3	2634.44858240843	0.00472153657551177	0.0389521755934393	0.121213680714333	0.903521788374807	0.95708762731803
Trappc3l	2.71260759475349	1.32290857122697	0.846456584306818	1.5628782335131	0.118081238263271	0.291814180452144
Trappc6a	617.896131191792	-0.0238646303750685	0.103367827439556	-0.230870967942354	0.817415045700384	0.917770062307854
Trappc8	2807.00966842212	-0.105403353727109	0.0494004608136424	-2.13365122492948	0.0328713414716431	0.116130240977673
Trappc9	1828.97731659783	0.136289650099628	0.0820427801648901	1.66120223895037	0.0966728360708738	0.254342263721161
Trat1	0.288810283777332	1.1031340789814	2.41818479293826	0.456182704565359	0.648258601427738	NA
Trav7-1	0.264560925852008	-1.38697167818292	3.10341228071862	-0.446918279856054	0.654934064938677	NA
Trbc2	23.3260084423652	-0.0430739078211494	0.34228827038122	-0.125841028011787	0.899857764249741	0.955637787698563
Trbv4	0.0730740419381356	-0.283680526038089	3.11653965008542	-0.0910241992365839	0.927473362661776	NA
Trcg1	1.42591047664686	1.11667170791695	1.13306718351589	0.985530005777709	0.324363800068949	0.557161854030748
Trdc	4.05824273246825	-0.200428055077992	0.79247980774548	-0.252912507194585	0.800335824270777	0.908747949022923
Trdmt1	386.355196440096	0.0598347177835564	0.0812355665724586	0.736558139595006	0.461391099196907	0.679769570389671
Trdn	1.28683474512565	0.169738303409885	1.02423074755584	0.165722718064204	0.868375166839626	0.940792858279553
Trdv4	0.414215572820467	-0.355142978253776	2.31183858649466	-0.153619279619458	0.877909934449109	NA
Treh	0.0920251394783952	-0.283680526038089	3.11653965008542	-0.0910241992365839	0.927473362661776	NA
Trem1	2.78270604783013	-1.6183224831186	0.915754604120695	-1.76720103381026	0.0771945666371078	0.21716574208046
Trem2	80.2469958259539	0.153333941694203	0.166511512010208	0.92086090530968	0.357123051871137	0.588475910592508
Trem3	1.05072984316566	-2.1188164241127	2.10913067184266	-1.00459229596314	0.315093208446878	0.546727642818606
Treml1	11.127963164698	-0.26419958305619	0.555106035795273	-0.47594435300579	0.634114022788802	0.810156045919122
Treml2	28.5578367216922	0.00364535632946277	0.396561539252573	0.00919241017758158	0.992665621135883	0.996359973914494
